10.0735 2.68427 10.8484 3.13165 10.8484 4.02641 10.0735 4.47379 9.2986 4.02641 9.2986 3.13165 1
11.6233 2.68427 12.3981 3.13165 12.3981 4.02641 11.6233 4.47379 10.8484 4.02641 10.8484 3.13165 0
13.173 2.68427 13.9479 3.13165 13.9479 4.02641 13.173 4.47379 12.3981 4.02641 12.3981 3.13165 0
14.7228 2.68427 15.4977 3.13165 15.4977 4.02641 14.7228 4.47379 13.9479 4.02641 13.9479 3.13165 0
16.2726 2.68427 17.0474 3.13165 17.0474 4.02641 16.2726 4.47379 15.4977 4.02641 15.4977 3.13165 0
17.8223 2.68427 18.5972 3.13165 18.5972 4.02641 17.8223 4.47379 17.0474 4.02641 17.0474 3.13165 1
19.3721 2.68427 20.147 3.13165 20.147 4.02641 19.3721 4.47379 18.5972 4.02641 18.5972 3.13165 1
20.9219 2.68427 21.6967 3.13165 21.6967 4.02641 20.9219 4.47379 20.147 4.02641 20.147 3.13165 1
22.4716 2.68427 23.2465 3.13165 23.2465 4.02641 22.4716 4.47379 21.6967 4.02641 21.6967 3.13165 0
24.0214 2.68427 24.7963 3.13165 24.7963 4.02641 24.0214 4.47379 23.2465 4.02641 23.2465 3.13165 1
25.5712 2.68427 26.346 3.13165 26.346 4.02641 25.5712 4.47379 24.7963 4.02641 24.7963 3.13165 1
27.1209 2.68427 27.8958 3.13165 27.8958 4.02641 27.1209 4.47379 26.346 4.02641 26.346 3.13165 1
28.6707 2.68427 29.4456 3.13165 29.4456 4.02641 28.6707 4.47379 27.8958 4.02641 27.8958 3.13165 0
30.2205 2.68427 30.9953 3.13165 30.9953 4.02641 30.2205 4.47379 29.4456 4.02641 29.4456 3.13165 0
31.7702 2.68427 32.5451 3.13165 32.5451 4.02641 31.7702 4.47379 30.9953 4.02641 30.9953 3.13165 1
33.32 2.68427 34.0949 3.13165 34.0949 4.02641 33.32 4.47379 32.5451 4.02641 32.5451 3.13165 1
34.8698 2.68427 35.6446 3.13165 35.6446 4.02641 34.8698 4.47379 34.0949 4.02641 34.0949 3.13165 0
36.4195 2.68427 0 3.13165 0 4.02641 36.4195 4.47379 35.6446 4.02641 35.6446 3.13165 1
1.54977 4.02641 2.32465 4.47379 2.32465 5.36855 1.54977 5.81593 0.774883 5.36855 0.774883 4.47379 0
